season,away_team,away_score,home_team,home_score,div_game,away_summary,home_summary
2003,chi,21.0,gb,34.0,1,chi_21.0,gb_34.0
2003,hou,0.0,jax,27.0,1,hou_0.0,jax_27.0
2003,sea,7.0,min,34.0,0,sea_7.0,min_34.0
2003,tb,14.0,no,7.0,1,tb_14.0,no_7.0
2003,was,20.0,nyg,7.0,1,was_20.0,nyg_7.0
2003,dal,10.0,phi,36.0,1,dal_10.0,phi_36.0
2003,oak,7.0,pit,27.0,0,oak_7.0,pit_27.0
2003,ind,29.0,ten,27.0,1,ind_29.0,ten_27.0
2003,ari,14.0,sf,50.0,1,ari_14.0,sf_50.0
2003,nyj,6.0,buf,17.0,1,nyj_6.0,buf_17.0
2003,kc,27.0,den,45.0,1,kc_27.0,den_45.0
2003,mia,0.0,ne,12.0,1,mia_0.0,ne_12.0
2003,car,14.0,atl,20.0,1,car_14.0,atl_20.0
2003,stl,26.0,cle,20.0,0,stl_26.0,cle_20.0
2003,min,10.0,chi,13.0,1,min_10.0,chi_13.0
2003,sf,38.0,cin,41.0,0,sf_38.0,cin_41.0
2003,atl,7.0,ind,38.0,0,atl_7.0,ind_38.0
2003,det,17.0,kc,45.0,0,det_17.0,kc_45.0
2003,jax,13.0,ne,27.0,0,jax_13.0,ne_27.0
2003,pit,0.0,nyj,6.0,0,pit_0.0,nyj_6.0
2003,sea,22.0,stl,27.0,1,sea_22.0,stl_27.0
2003,hou,3.0,tb,16.0,0,hou_3.0,tb_16.0
2003,buf,26.0,ten,28.0,0,buf_26.0,ten_28.0
2003,cle,20.0,den,23.0,0,cle_20.0,den_23.0
2003,bal,12.0,oak,20.0,0,bal_12.0,oak_20.0
2003,car,20.0,ari,17.0,0,car_20.0,ari_17.0
2003,gb,38.0,sd,21.0,0,gb_38.0,sd_21.0
2003,dal,27.0,was,0.0,1,dal_27.0,was_0.0
2003,nyg,7.0,no,45.0,0,nyg_7.0,no_45.0
2003,phi,34.0,mia,27.0,0,phi_34.0,mia_27.0
2003,atl,30.0,tb,28.0,1,atl_30.0,tb_28.0
2003,kc,20.0,min,45.0,0,kc_20.0,min_45.0
2003,ne,21.0,nyj,16.0,1,ne_21.0,nyj_16.0
2003,mia,20.0,buf,3.0,1,mia_20.0,buf_3.0
2003,det,14.0,car,20.0,0,det_14.0,car_20.0
2003,was,24.0,chi,27.0,0,was_24.0,chi_27.0
2003,bal,35.0,cle,0.0,1,bal_35.0,cle_0.0
2003,nyg,3.0,dal,19.0,1,nyg_3.0,dal_19.0
2003,ten,27.0,hou,24.0,1,ten_27.0,hou_24.0
2003,no,19.0,jax,20.0,0,no_19.0,jax_20.0
2003,cin,10.0,stl,27.0,0,cin_10.0,stl_27.0
2003,sd,24.0,pit,40.0,0,sd_24.0,pit_40.0
2003,sf,31.0,phi,28.0,0,sf_31.0,phi_28.0
2003,ari,10.0,sea,28.0,1,ari_10.0,sea_28.0
2003,den,31.0,ind,17.0,0,den_31.0,ind_17.0
2003,gb,41.0,oak,7.0,0,gb_41.0,oak_7.0
2003,buf,0.0,ne,31.0,1,buf_0.0,ne_31.0
2003,sea,24.0,sf,17.0,1,sea_24.0,sf_17.0
2003,phi,31.0,was,7.0,1,phi_31.0,was_7.0
2003,jax,14.0,atl,21.0,0,jax_14.0,atl_21.0
2003,cle,22.0,cin,14.0,1,cle_22.0,cin_14.0
2003,stl,20.0,det,30.0,0,stl_20.0,det_30.0
2003,ind,20.0,hou,17.0,1,ind_20.0,hou_17.0
2003,chi,3.0,kc,31.0,0,chi_3.0,kc_31.0
2003,nyj,21.0,mia,23.0,1,nyj_21.0,mia_23.0
2003,dal,7.0,no,13.0,0,dal_7.0,no_13.0
2003,tb,13.0,ten,33.0,0,tb_13.0,ten_33.0
2003,min,17.0,ari,18.0,0,min_17.0,ari_18.0
2003,car,37.0,nyg,24.0,0,car_37.0,nyg_24.0
2003,den,3.0,gb,31.0,0,den_3.0,gb_31.0
2003,oak,14.0,sd,21.0,1,oak_14.0,sd_21.0
2003,pit,10.0,bal,13.0,1,pit_10.0,bal_13.0
2004,ind,24.0,ne,27.0,0,ind_24.0,ne_27.0
2004,ten,17.0,mia,7.0,0,ten_17.0,mia_7.0
2004,jax,13.0,buf,10.0,0,jax_13.0,buf_10.0
2004,det,20.0,chi,16.0,1,det_20.0,chi_16.0
2004,bal,3.0,cle,20.0,1,bal_3.0,cle_20.0
2004,sd,27.0,hou,20.0,0,sd_27.0,hou_20.0
2004,sea,21.0,no,7.0,0,sea_21.0,no_7.0
2004,cin,24.0,nyj,31.0,0,cin_24.0,nyj_31.0
2004,oak,21.0,pit,24.0,0,oak_21.0,pit_24.0
2004,ari,10.0,stl,17.0,1,ari_10.0,stl_17.0
2004,tb,10.0,was,16.0,0,tb_10.0,was_16.0
2004,dal,17.0,min,35.0,0,dal_17.0,min_35.0
2004,nyg,17.0,phi,31.0,1,nyg_17.0,phi_31.0
2004,atl,21.0,sf,19.0,0,atl_21.0,sf_19.0
2004,kc,24.0,den,34.0,1,kc_24.0,den_34.0
2004,gb,24.0,car,14.0,0,gb_24.0,car_14.0
2004,stl,17.0,atl,34.0,0,stl_17.0,atl_34.0
2004,pit,13.0,bal,30.0,1,pit_13.0,bal_30.0
2004,hou,16.0,det,28.0,0,hou_16.0,det_28.0
2004,chi,21.0,gb,10.0,1,chi_21.0,gb_10.0
2004,den,6.0,jax,7.0,0,den_6.0,jax_7.0
2004,car,28.0,kc,17.0,0,car_28.0,kc_17.0
2004,sf,27.0,no,30.0,0,sf_27.0,no_30.0
2004,was,14.0,nyg,20.0,1,was_14.0,nyg_20.0
2004,ind,31.0,ten,17.0,1,ind_31.0,ten_17.0
2004,sea,10.0,tb,6.0,0,sea_10.0,tb_6.0
2004,ne,23.0,ari,12.0,0,ne_23.0,ari_12.0
2004,cle,12.0,dal,19.0,0,cle_12.0,dal_19.0
2004,buf,10.0,oak,13.0,0,buf_10.0,oak_13.0
2004,nyj,34.0,sd,28.0,0,nyj_34.0,sd_28.0
2004,mia,13.0,cin,16.0,0,mia_13.0,cin_16.0
2004,min,16.0,phi,27.0,0,min_16.0,phi_27.0
2004,ari,3.0,atl,6.0,0,ari_3.0,atl_6.0
2004,bal,23.0,cin,9.0,1,bal_23.0,cin_9.0
2004,phi,30.0,det,13.0,0,phi_30.0,det_13.0
2004,hou,24.0,kc,21.0,0,hou_24.0,kc_21.0
2004,chi,22.0,min,27.0,1,chi_22.0,min_27.0
2004,cle,10.0,nyg,27.0,0,cle_10.0,nyg_27.0
2004,no,28.0,stl,25.0,0,no_28.0,stl_25.0
2004,jax,15.0,ten,12.0,1,jax_15.0,ten_12.0
2004,sd,13.0,den,23.0,1,sd_13.0,den_23.0
2004,gb,31.0,ind,45.0,0,gb_31.0,ind_45.0
2004,sf,0.0,sea,34.0,1,sf_0.0,sea_34.0
2004,pit,13.0,mia,3.0,0,pit_13.0,mia_3.0
2004,tb,20.0,oak,30.0,0,tb_20.0,oak_30.0
2004,dal,21.0,was,18.0,1,dal_21.0,was_18.0
2004,ne,31.0,buf,17.0,1,ne_31.0,buf_17.0
2004,phi,19.0,chi,9.0,0,phi_19.0,chi_9.0
2004,was,13.0,cle,17.0,0,was_13.0,cle_17.0
2004,nyg,14.0,gb,7.0,0,nyg_14.0,gb_7.0
2004,oak,17.0,hou,30.0,0,oak_17.0,hou_30.0
2004,ind,24.0,jax,17.0,1,ind_24.0,jax_17.0
2004,cin,17.0,pit,28.0,1,cin_17.0,pit_28.0
2004,no,10.0,ari,34.0,0,no_10.0,ari_34.0
2004,atl,27.0,car,10.0,1,atl_27.0,car_10.0
2004,nyj,17.0,mia,9.0,1,nyj_17.0,mia_9.0
2004,ten,17.0,sd,38.0,0,ten_17.0,sd_38.0
2004,den,16.0,tb,13.0,0,den_16.0,tb_13.0
2004,stl,24.0,sf,14.0,1,stl_24.0,sf_14.0
2004,kc,27.0,bal,24.0,0,kc_27.0,bal_24.0
2004,det,17.0,atl,10.0,0,det_17.0,atl_10.0
2004,nyg,26.0,dal,10.0,1,nyg_26.0,dal_10.0
2004,min,34.0,hou,28.0,0,min_34.0,hou_28.0
2004,oak,14.0,ind,35.0,0,oak_14.0,ind_35.0
2004,mia,10.0,ne,24.0,1,mia_10.0,ne_24.0
2004,tb,20.0,no,17.0,1,tb_20.0,no_17.0
2004,cle,23.0,pit,34.0,1,cle_23.0,pit_34.0
2004,buf,14.0,nyj,16.0,1,buf_14.0,nyj_16.0
2004,jax,21.0,sd,34.0,0,jax_21.0,sd_34.0
2004,car,17.0,den,20.0,0,car_17.0,den_20.0
2004,stl,33.0,sea,27.0,1,stl_33.0,sea_27.0
2004,ari,28.0,sf,31.0,1,ari_28.0,sf_31.0
2004,bal,17.0,was,10.0,0,bal_17.0,was_10.0
2004,ten,48.0,gb,27.0,0,ten_48.0,gb_27.0
2004,sd,20.0,atl,21.0,0,sd_20.0,atl_21.0
2004,mia,13.0,buf,20.0,1,mia_13.0,buf_20.0
2004,was,13.0,chi,10.0,0,was_13.0,chi_10.0
2004,cin,17.0,cle,34.0,1,cin_17.0,cle_34.0
2004,gb,38.0,det,10.0,1,gb_38.0,det_10.0
2004,kc,16.0,jax,22.0,0,kc_16.0,jax_22.0
2004,sea,20.0,ne,30.0,0,sea_20.0,ne_30.0
2004,sf,14.0,nyj,22.0,0,sf_14.0,nyj_22.0
2004,car,8.0,phi,30.0,0,car_8.0,phi_30.0
2004,hou,20.0,ten,10.0,1,hou_20.0,ten_10.0
2004,pit,24.0,dal,20.0,0,pit_24.0,dal_20.0
2004,den,31.0,oak,3.0,1,den_31.0,oak_3.0
2004,min,38.0,no,31.0,0,min_38.0,no_31.0
2004,tb,21.0,stl,28.0,0,tb_21.0,stl_28.0
2004,buf,6.0,bal,20.0,0,buf_6.0,bal_20.0
2004,sd,17.0,car,6.0,0,sd_17.0,car_6.0
2004,phi,34.0,cle,31.0,0,phi_34.0,cle_31.0
2004,jax,27.0,ind,24.0,1,jax_27.0,ind_24.0
2004,atl,10.0,kc,56.0,0,atl_10.0,kc_56.0
2004,stl,14.0,mia,31.0,0,stl_14.0,mia_31.0
2004,ten,3.0,min,20.0,0,ten_3.0,min_20.0
2004,det,28.0,nyg,13.0,0,det_28.0,nyg_13.0
2004,chi,7.0,tb,19.0,0,chi_7.0,tb_19.0
2004,nyj,7.0,ne,13.0,1,nyj_7.0,ne_13.0
2004,sea,17.0,ari,25.0,1,sea_17.0,ari_25.0
2004,dal,20.0,gb,41.0,0,dal_20.0,gb_41.0
2004,no,31.0,oak,26.0,0,no_31.0,oak_26.0
2004,den,10.0,cin,23.0,0,den_10.0,cin_23.0
2004,ari,14.0,buf,38.0,0,ari_14.0,buf_38.0
2004,det,21.0,dal,31.0,0,det_21.0,dal_31.0
2004,jax,6.0,hou,20.0,1,jax_6.0,hou_20.0
2004,ind,35.0,kc,45.0,0,ind_35.0,kc_45.0
2004,nyg,34.0,min,13.0,0,nyg_34.0,min_13.0
2004,bal,10.0,phi,15.0,0,bal_10.0,phi_15.0
2004,cin,20.0,ten,27.0,0,cin_20.0,ten_27.0
2004,gb,28.0,was,14.0,0,gb_28.0,was_14.0
2004,atl,41.0,den,28.0,0,atl_41.0,den_28.0
2004,car,17.0,sea,23.0,0,car_17.0,sea_23.0
2004,ne,20.0,pit,34.0,0,ne_20.0,pit_34.0
2004,oak,14.0,sd,42.0,1,oak_14.0,sd_42.0
2004,sf,13.0,chi,23.0,0,sf_13.0,chi_23.0
2004,mia,14.0,nyj,41.0,1,mia_14.0,nyj_41.0
2004,nyj,17.0,buf,22.0,1,nyj_17.0,buf_22.0
2004,oak,27.0,car,24.0,0,oak_27.0,car_24.0
2004,dal,3.0,cin,26.0,0,dal_3.0,cin_26.0
2004,was,17.0,det,10.0,0,was_17.0,det_10.0
2004,ari,24.0,mia,23.0,0,ari_24.0,mia_23.0
2004,phi,3.0,pit,27.0,0,phi_3.0,pit_27.0
2004,kc,31.0,tb,34.0,0,kc_31.0,tb_34.0
2004,chi,28.0,nyg,21.0,0,chi_28.0,nyg_21.0
2004,no,17.0,sd,43.0,0,no_17.0,sd_43.0
2004,sea,42.0,sf,27.0,1,sea_42.0,sf_27.0
2004,hou,13.0,den,31.0,0,hou_13.0,den_31.0
2004,ne,40.0,stl,22.0,0,ne_40.0,stl_22.0
2004,cle,13.0,bal,27.0,1,cle_13.0,bal_27.0
2004,min,28.0,ind,31.0,0,min_28.0,ind_31.0
2004,tb,14.0,atl,24.0,1,tb_14.0,atl_24.0
2004,pit,24.0,cle,10.0,1,pit_24.0,cle_10.0
2004,hou,14.0,ind,49.0,1,hou_14.0,ind_49.0
2004,det,17.0,jax,23.0,0,det_17.0,jax_23.0
2004,kc,20.0,no,27.0,0,kc_20.0,no_27.0
2004,bal,20.0,nyj,17.0,0,bal_20.0,nyj_17.0
2004,sea,12.0,stl,23.0,1,sea_12.0,stl_23.0
2004,chi,19.0,ten,17.0,0,chi_19.0,ten_17.0
2004,cin,17.0,was,10.0,0,cin_17.0,was_10.0
2004,nyg,14.0,ari,17.0,0,nyg_14.0,ari_17.0
2004,min,31.0,gb,34.0,1,min_31.0,gb_34.0
2004,car,37.0,sf,27.0,0,car_37.0,sf_27.0
2004,buf,6.0,ne,29.0,1,buf_6.0,ne_29.0
2004,phi,49.0,dal,21.0,1,phi_49.0,dal_21.0
2004,dal,10.0,bal,30.0,0,dal_10.0,bal_30.0
2004,stl,17.0,buf,37.0,0,stl_17.0,buf_37.0
2004,ari,10.0,car,35.0,0,ari_10.0,car_35.0
2004,ind,41.0,chi,10.0,0,ind_41.0,chi_10.0
2004,pit,19.0,cin,14.0,1,pit_19.0,cin_14.0
2004,nyj,10.0,cle,7.0,0,nyj_10.0,cle_7.0
2004,ten,18.0,jax,15.0,1,ten_18.0,jax_15.0
2004,det,19.0,min,22.0,1,det_19.0,min_22.0
2004,den,34.0,no,13.0,0,den_34.0,no_13.0
2004,sf,3.0,tb,35.0,0,sf_3.0,tb_35.0
2004,sd,23.0,oak,17.0,1,sd_23.0,oak_17.0
2004,mia,17.0,sea,24.0,0,mia_17.0,sea_24.0
2004,atl,14.0,nyg,10.0,0,atl_14.0,nyg_10.0
2004,was,6.0,phi,28.0,1,was_6.0,phi_28.0
2004,gb,16.0,hou,13.0,0,gb_16.0,hou_13.0
2004,ne,27.0,kc,19.0,0,ne_27.0,kc_19.0
2004,ind,41.0,det,9.0,0,ind_41.0,det_9.0
2004,chi,7.0,dal,21.0,0,chi_7.0,dal_21.0
2004,tb,14.0,car,21.0,1,tb_14.0,car_21.0
2004,cle,48.0,cin,58.0,1,cle_48.0,cin_58.0
2004,ten,21.0,hou,31.0,1,ten_21.0,hou_31.0
2004,sd,34.0,kc,31.0,1,sd_34.0,kc_31.0
2004,jax,16.0,min,27.0,0,jax_16.0,min_27.0
2004,phi,27.0,nyg,6.0,1,phi_27.0,nyg_6.0
2004,was,7.0,pit,16.0,0,was_7.0,pit_16.0
2004,no,21.0,atl,24.0,1,no_21.0,atl_24.0
2004,nyj,13.0,ari,3.0,0,nyj_13.0,ari_3.0
2004,bal,3.0,ne,24.0,0,bal_3.0,ne_24.0
2004,buf,38.0,sea,9.0,0,buf_38.0,sea_9.0
2004,mia,24.0,sf,17.0,0,mia_24.0,sf_17.0
2004,oak,25.0,den,24.0,1,oak_25.0,den_24.0
2004,stl,17.0,gb,45.0,0,stl_17.0,gb_45.0
2004,cin,27.0,bal,26.0,1,cin_27.0,bal_26.0
2004,min,14.0,chi,24.0,1,min_14.0,chi_24.0
2004,ne,42.0,cle,15.0,0,ne_42.0,cle_15.0
2004,ari,12.0,det,26.0,0,ari_12.0,det_26.0
2004,ten,24.0,ind,51.0,1,ten_24.0,ind_51.0
2004,buf,42.0,mia,32.0,1,buf_42.0,mia_32.0
2004,car,32.0,no,21.0,1,car_32.0,no_21.0
2004,hou,7.0,nyj,29.0,0,hou_7.0,nyj_29.0
2004,sf,6.0,stl,16.0,1,sf_6.0,stl_16.0
2004,atl,0.0,tb,27.0,1,atl_0.0,tb_27.0
2004,kc,34.0,oak,27.0,1,kc_34.0,oak_27.0
2004,den,17.0,sd,20.0,1,den_17.0,sd_20.0
2004,gb,17.0,phi,47.0,0,gb_17.0,phi_47.0
2004,nyg,7.0,was,31.0,1,nyg_7.0,was_31.0
2004,pit,17.0,jax,16.0,0,pit_17.0,jax_16.0
2004,dal,43.0,sea,39.0,0,dal_43.0,sea_39.0
2004,oak,10.0,atl,35.0,0,oak_10.0,atl_35.0
2004,nyg,14.0,bal,37.0,0,nyg_14.0,bal_37.0
2004,cle,7.0,buf,37.0,0,cle_7.0,buf_37.0
2004,no,27.0,dal,13.0,0,no_27.0,dal_13.0
2004,ind,23.0,hou,14.0,1,ind_23.0,hou_14.0
2004,chi,3.0,jax,22.0,0,chi_3.0,jax_22.0
2004,sea,27.0,min,23.0,0,sea_27.0,min_23.0
2004,cin,28.0,ne,35.0,0,cin_28.0,ne_35.0
2004,mia,17.0,den,20.0,0,mia_17.0,den_20.0
2004,nyj,6.0,pit,17.0,0,nyj_6.0,pit_17.0
2004,sf,31.0,ari,28.0,1,sf_31.0,ari_28.0
2004,stl,7.0,car,20.0,0,stl_7.0,car_20.0
2004,det,13.0,gb,16.0,1,det_13.0,gb_16.0
2004,tb,24.0,sd,31.0,0,tb_24.0,sd_31.0
2004,phi,17.0,was,14.0,1,phi_17.0,was_14.0
2004,kc,49.0,ten,38.0,0,kc_49.0,ten_38.0
2004,pit,33.0,nyg,30.0,0,pit_33.0,nyg_30.0
2004,was,26.0,sf,16.0,0,was_26.0,sf_16.0
2004,car,31.0,atl,34.0,1,car_31.0,atl_34.0
2004,hou,24.0,chi,5.0,0,hou_24.0,chi_5.0
2004,buf,33.0,cin,17.0,0,buf_33.0,cin_17.0
2004,sd,21.0,cle,0.0,0,sd_21.0,cle_0.0
2004,min,28.0,det,27.0,1,min_28.0,det_27.0
2004,den,17.0,kc,45.0,1,den_17.0,kc_45.0
2004,sea,14.0,nyj,37.0,0,sea_14.0,nyj_37.0
2004,dal,7.0,phi,12.0,1,dal_7.0,phi_12.0
2004,stl,7.0,ari,31.0,1,stl_7.0,ari_31.0
2004,no,21.0,tb,17.0,1,no_21.0,tb_17.0
2004,jax,28.0,gb,25.0,0,jax_28.0,gb_25.0
2004,ten,35.0,oak,40.0,0,ten_35.0,oak_40.0
2004,bal,10.0,ind,20.0,0,bal_10.0,ind_20.0
2004,ne,28.0,mia,29.0,1,ne_28.0,mia_29.0
2004,gb,34.0,min,31.0,1,gb_34.0,min_31.0
2004,oak,30.0,kc,31.0,1,oak_30.0,kc_31.0
2004,den,37.0,ten,16.0,0,den_37.0,ten_16.0
2004,nyg,22.0,cin,23.0,0,nyg_22.0,cin_23.0
2004,chi,13.0,det,19.0,1,chi_13.0,det_19.0
2004,sd,31.0,ind,34.0,0,sd_31.0,ind_34.0
2004,hou,21.0,jax,0.0,1,hou_21.0,jax_0.0
2004,atl,13.0,no,26.0,1,atl_13.0,no_26.0
2004,bal,7.0,pit,20.0,1,bal_7.0,pit_20.0
2004,ne,23.0,nyj,7.0,1,ne_23.0,nyj_7.0
2004,buf,41.0,sf,7.0,0,buf_41.0,sf_7.0
2004,was,10.0,dal,13.0,1,was_10.0,dal_13.0
2004,ari,21.0,sea,24.0,1,ari_21.0,sea_24.0
2004,car,37.0,tb,20.0,1,car_37.0,tb_20.0
2004,cle,7.0,mia,10.0,0,cle_7.0,mia_10.0
2004,phi,7.0,stl,20.0,0,phi_7.0,stl_20.0
2004,mia,23.0,bal,30.0,0,mia_23.0,bal_30.0
2004,pit,29.0,buf,24.0,0,pit_29.0,buf_24.0
2004,no,21.0,car,18.0,1,no_21.0,car_18.0
2004,gb,31.0,chi,14.0,1,gb_31.0,chi_14.0
2004,cle,22.0,hou,14.0,0,cle_22.0,hou_14.0
2004,sf,7.0,ne,21.0,0,sf_7.0,ne_21.0
2004,cin,38.0,phi,10.0,0,cin_38.0,phi_10.0
2004,nyj,29.0,stl,32.0,0,nyj_29.0,stl_32.0
2004,det,19.0,ten,24.0,0,det_19.0,ten_24.0
2004,min,18.0,was,21.0,0,min_18.0,was_21.0
2004,tb,7.0,ari,12.0,0,tb_7.0,ari_12.0
2004,atl,26.0,sea,28.0,0,atl_26.0,sea_28.0
2004,ind,14.0,den,33.0,0,ind_14.0,den_33.0
2004,jax,13.0,oak,6.0,0,jax_13.0,oak_6.0
2004,kc,17.0,sd,24.0,1,kc_17.0,sd_24.0
2004,dal,24.0,nyg,28.0,1,dal_24.0,nyg_28.0
2005,oak,20.0,ne,30.0,0,oak_20.0,ne_30.0
2005,hou,7.0,buf,22.0,0,hou_7.0,buf_22.0
2005,no,23.0,car,20.0,1,no_23.0,car_20.0
2005,cin,27.0,cle,13.0,1,cin_27.0,cle_13.0
2005,sea,14.0,jax,26.0,0,sea_14.0,jax_26.0
2005,nyj,7.0,kc,27.0,0,nyj_7.0,kc_27.0
2005,den,10.0,mia,34.0,0,den_10.0,mia_34.0
2005,tb,24.0,min,13.0,0,tb_24.0,min_13.0
2005,ten,7.0,pit,34.0,0,ten_7.0,pit_34.0
2005,chi,7.0,was,9.0,0,chi_7.0,was_9.0
2005,gb,3.0,det,17.0,1,gb_3.0,det_17.0
2005,ari,19.0,nyg,42.0,0,ari_19.0,nyg_42.0
2005,dal,28.0,sd,24.0,0,dal_28.0,sd_24.0
2005,stl,25.0,sf,28.0,1,stl_25.0,sf_28.0
2005,ind,24.0,bal,7.0,0,ind_24.0,bal_7.0
2005,phi,10.0,atl,14.0,0,phi_10.0,atl_14.0
2005,ne,17.0,car,27.0,0,ne_17.0,car_27.0
2005,det,6.0,chi,38.0,1,det_6.0,chi_38.0
2005,min,8.0,cin,37.0,0,min_8.0,cin_37.0
2005,pit,27.0,hou,7.0,0,pit_27.0,hou_7.0
2005,jax,3.0,ind,10.0,1,jax_3.0,ind_10.0
2005,sf,3.0,phi,42.0,0,sf_3.0,phi_42.0
2005,buf,3.0,tb,19.0,0,buf_3.0,tb_19.0
2005,bal,10.0,ten,25.0,0,bal_10.0,ten_25.0
2005,stl,17.0,ari,12.0,1,stl_17.0,ari_12.0
2005,atl,18.0,sea,21.0,0,atl_18.0,sea_21.0
2005,sd,17.0,den,20.0,1,sd_17.0,den_20.0
2005,cle,26.0,gb,24.0,0,cle_26.0,gb_24.0
2005,mia,7.0,nyj,17.0,1,mia_7.0,nyj_17.0
2005,kc,23.0,oak,17.0,1,kc_23.0,oak_17.0
2005,was,14.0,dal,13.0,1,was_14.0,dal_13.0
2005,nyg,27.0,no,10.0,0,nyg_27.0,no_10.0
2005,atl,24.0,buf,16.0,0,atl_24.0,buf_16.0
2005,cin,24.0,chi,7.0,0,cin_24.0,chi_7.0
2005,tb,17.0,gb,16.0,0,tb_17.0,gb_16.0
2005,cle,6.0,ind,13.0,0,cle_6.0,ind_13.0
2005,car,24.0,mia,27.0,0,car_24.0,mia_27.0
2005,no,16.0,min,33.0,0,no_16.0,min_33.0
2005,jax,26.0,nyj,20.0,0,jax_26.0,nyj_20.0
2005,oak,20.0,phi,23.0,0,oak_20.0,phi_23.0
2005,ten,27.0,stl,31.0,0,ten_27.0,stl_31.0
2005,ari,12.0,sea,37.0,1,ari_12.0,sea_37.0
2005,dal,34.0,sf,31.0,0,dal_34.0,sf_31.0
2005,ne,23.0,pit,20.0,0,ne_23.0,pit_20.0
2005,nyg,23.0,sd,45.0,0,nyg_23.0,sd_45.0
2005,kc,10.0,den,30.0,1,kc_10.0,den_30.0
2005,hou,10.0,cin,16.0,0,hou_10.0,cin_16.0
2005,den,20.0,jax,7.0,0,den_20.0,jax_7.0
2005,sd,41.0,ne,17.0,0,sd_41.0,ne_17.0
2005,buf,7.0,no,19.0,0,buf_7.0,no_19.0
2005,stl,24.0,nyg,44.0,0,stl_24.0,nyg_44.0
2005,det,13.0,tb,17.0,0,det_13.0,tb_17.0
2005,ind,31.0,ten,10.0,1,ind_31.0,ten_10.0
2005,sea,17.0,was,20.0,0,sea_17.0,was_20.0
2005,nyj,3.0,bal,13.0,0,nyj_3.0,bal_13.0
2005,min,10.0,atl,30.0,0,min_10.0,atl_30.0
2005,phi,37.0,kc,31.0,0,phi_37.0,kc_31.0
2005,dal,13.0,oak,19.0,0,dal_13.0,oak_19.0
2005,sf,14.0,ari,31.0,1,sf_14.0,ari_31.0
2005,gb,29.0,car,32.0,0,gb_29.0,car_32.0
2005,ne,31.0,atl,28.0,0,ne_31.0,atl_28.0
2005,mia,14.0,buf,20.0,1,mia_14.0,buf_20.0
2005,chi,10.0,cle,20.0,0,chi_10.0,cle_20.0
2005,bal,17.0,det,35.0,0,bal_17.0,det_35.0
2005,no,3.0,gb,52.0,0,no_3.0,gb_52.0
2005,ten,34.0,hou,20.0,1,ten_34.0,hou_20.0
2005,tb,12.0,nyj,14.0,0,tb_12.0,nyj_14.0
2005,sea,37.0,stl,31.0,1,sea_37.0,stl_31.0
2005,ind,28.0,sf,3.0,0,ind_28.0,sf_3.0
2005,car,24.0,ari,20.0,0,car_24.0,ari_20.0
2005,phi,10.0,dal,33.0,1,phi_10.0,dal_33.0
2005,was,19.0,den,21.0,0,was_19.0,den_21.0
2005,cin,20.0,jax,23.0,0,cin_20.0,jax_23.0
2005,pit,24.0,sd,22.0,0,pit_24.0,sd_22.0
2005,cle,3.0,bal,16.0,1,cle_3.0,bal_16.0
2005,min,3.0,chi,28.0,1,min_3.0,chi_28.0
2005,nyg,13.0,dal,16.0,1,nyg_13.0,dal_16.0
2005,car,21.0,det,20.0,0,car_21.0,det_20.0
2005,was,21.0,kc,28.0,0,was_21.0,kc_28.0
2005,atl,34.0,no,31.0,1,atl_34.0,no_31.0
2005,jax,23.0,pit,17.0,0,jax_23.0,pit_17.0
2005,mia,13.0,tb,27.0,0,mia_13.0,tb_27.0
2005,cin,31.0,ten,23.0,0,cin_31.0,ten_23.0
2005,nyj,17.0,buf,27.0,1,nyj_17.0,buf_27.0
2005,ne,20.0,den,28.0,0,ne_20.0,den_28.0
2005,sd,27.0,oak,14.0,1,sd_27.0,oak_14.0
2005,hou,10.0,sea,42.0,0,hou_10.0,sea_42.0
2005,stl,28.0,ind,45.0,0,stl_28.0,ind_45.0
2005,kc,30.0,mia,20.0,0,kc_30.0,mia_20.0
2005,pit,27.0,cin,13.0,1,pit_27.0,cin_13.0
2005,det,13.0,cle,10.0,0,det_13.0,cle_10.0
2005,ind,38.0,hou,20.0,1,ind_38.0,hou_20.0
2005,gb,20.0,min,23.0,1,gb_20.0,min_23.0
2005,sd,17.0,phi,20.0,0,sd_17.0,phi_20.0
2005,no,17.0,stl,28.0,0,no_17.0,stl_28.0
2005,sf,17.0,was,52.0,0,sf_17.0,was_52.0
2005,dal,10.0,sea,13.0,0,dal_10.0,sea_13.0
2005,ten,10.0,ari,20.0,0,ten_10.0,ari_20.0
2005,bal,6.0,chi,10.0,0,bal_6.0,chi_10.0
2005,den,23.0,nyg,24.0,0,den_23.0,nyg_24.0
2005,buf,17.0,oak,38.0,0,buf_17.0,oak_38.0
2005,nyj,14.0,atl,27.0,0,nyj_14.0,atl_27.0
2005,min,13.0,car,38.0,0,min_13.0,car_38.0
2005,gb,14.0,cin,21.0,0,gb_14.0,cin_21.0
2005,ari,13.0,dal,34.0,0,ari_13.0,dal_34.0
2005,chi,19.0,det,13.0,1,chi_19.0,det_13.0
2005,cle,16.0,hou,19.0,0,cle_16.0,hou_19.0
2005,was,0.0,nyg,36.0,1,was_0.0,nyg_36.0
2005,jax,21.0,stl,24.0,0,jax_21.0,stl_24.0
2005,oak,34.0,ten,25.0,0,oak_34.0,ten_25.0
2005,mia,21.0,no,6.0,0,mia_21.0,no_6.0
